country;geoid;iso;d;cases;deaths;wage;cash;credit;taxcd;export;rate;school;rest;sport;elect;mass;travel;domestic;testing;state;surveillance;Index_Rigidity;Econ_Measures
Italy;IT;ITA;22feb2020;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;.1111111;0
Italy;IT;ITA;23feb2020;62;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;.1111111;0
Italy;IT;ITA;24feb2020;53;0;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;25feb2020;97;4;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;26feb2020;93;5;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;27feb2020;78;1;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;28feb2020;250;5;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;29feb2020;238;4;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;01-mars-20;240;8;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;02-mars-20;561;6;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;03-mars-20;146;17;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;04-mars-20;667;28;0;0;0;0;0;0;.5;0;0;0;0;0;0;;1;0;.1666667;0
Italy;IT;ITA;05-mars-20;587;27;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;.2222222;0
Italy;IT;ITA;06-mars-20;769;41;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;0;.2222222;0
Italy;IT;ITA;07-mars-20;778;49;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;0;.2222222;0
Italy;IT;ITA;08-mars-20;1247;36;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;0;.2222222;0
Italy;IT;ITA;09-mars-20;1492;133;0;0;0;0;0;0;1;0;1;1;0;0;0;;1;0;.4444444;0
Italy;IT;ITA;10-mars-20;1797;98;0;0;0;0;0;0;1;0;1;1;1;1;1;;1;0;.7777778;0
Italy;IT;ITA;11-mars-20;977;167;0;0;0;0;0;0;1;0;1;1;1;1;1;;1;0;.7777778;0
Italy;IT;ITA;12-mars-20;2313;196;0;0;0;0;0;0;1;1;1;1;1;1;1;;1;0;.8888889;0
Italy;IT;ITA;13-mars-20;2651;189;0;0;0;0;0;0;1;1;1;1;1;1;1;;1;0;.8888889;0
Italy;IT;ITA;14-mars-20;2547;252;0;0;0;0;0;0;1;1;1;1;1;1;1;;1;0;.8888889;0
Italy;IT;ITA;15-mars-20;90;173;0;0;0;0;0;0;1;1;1;1;1;1;1;;1;0;.8888889;0
Italy;IT;ITA;16-mars-20;6230;370;0;0;0;0;0;0;1;1;1;1;1;1;1;;1;0;.8888889;0
Italy;IT;ITA;17-mars-20;4000;347;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;18-mars-20;3526;347;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;19-mars-20;4207;473;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;20-mars-20;5322;429;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;21-mars-20;5986;625;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;22-mars-20;6557;795;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;23-mars-20;5560;649;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;24-mars-20;4789;601;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;25-mars-20;5249;743;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;26-mars-20;5210;685;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;27-mars-20;6153;660;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;28-mars-20;5959;971;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;29-mars-20;5974;887;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;30-mars-20;5217;758;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;31-mars-20;4050;810;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;01apr2020;4053;839;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;02apr2020;4782;727;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;03apr2020;4668;760;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;04apr2020;4585;764;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;05apr2020;4805;681;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;06apr2020;4316;527;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;07apr2020;3599;636;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;08apr2020;3039;604;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;09apr2020;3836;540;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;10apr2020;4204;612;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;11apr2020;3951;570;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;12apr2020;4694;619;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;13apr2020;4092;431;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Italy;IT;ITA;14apr2020;3153;564;0;1;0;1;0;0;1;1;1;1;1;1;1;;1;0;.8888889;.3333333
Indonesia;ID;Idn;05-mars-20;;;0;0;0;0;0;0;;0;0;;0;1;0;;0;0;;0
Jamaica;JM;JAM;12-mars-20;2;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;13-mars-20;4;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;14-mars-20;2;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;15-mars-20;;;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;16-mars-20;2;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;17-mars-20;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;18-mars-20;3;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;19-mars-20;2;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;20-mars-20;1;0;0;0;0;0;0;0;1;0;0;;0;0;0;;0;0;.125;0
Jamaica;JM;JAM;21-mars-20;3;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;22-mars-20;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;23-mars-20;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;24-mars-20;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;25-mars-20;2;1;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;26-mars-20;4;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;27-mars-20;1;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;28-mars-20;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;29-mars-20;6;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;30-mars-20;2;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;31-mars-20;4;0;0;0;0;0;0;0;1;0;0;;0;1;0;;0;0;.25;0
Jamaica;JM;JAM;01apr2020;0;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;02apr2020;6;2;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;03apr2020;3;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;04apr2020;6;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;05apr2020;2;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;06apr2020;3;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;07apr2020;1;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;08apr2020;4;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;09apr2020;0;1;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;10apr2020;0;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;11apr2020;2;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;12apr2020;4;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;13apr2020;3;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jamaica;JM;JAM;14apr2020;1;0;0;1;0;0;0;0;1;0;0;;0;1;1;;0;0;.375;.1666667
Jersey;JE;JEY;20-mars-20;5;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;21-mars-20;7;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;22-mars-20;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;23-mars-20;3;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;24-mars-20;3;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;25-mars-20;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;26-mars-20;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;27-mars-20;14;1;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;28-mars-20;20;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;29-mars-20;9;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;30-mars-20;2;1;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;31-mars-20;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;01apr2020;18;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;02apr2020;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;03apr2020;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;04apr2020;37;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;05apr2020;5;1;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;06apr2020;32;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;07apr2020;14;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;08apr2020;1;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;09apr2020;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;10apr2020;13;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;11apr2020;15;1;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;12apr2020;0;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;13apr2020;15;0;;;;;;;;;;;;;;;;;;
Jersey;JE;JEY;14apr2020;4;0;;;;;;;;;;;;;;;;;;
Jordan;JO;JOR;03-mars-20;1;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;;.1666667
Jordan;JO;JOR;08-mars-20;0;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;;.1666667
Jordan;JO;JOR;15-mars-20;0;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Jordan;JO;JOR;16-mars-20;14;0;0;0;0;0;0;1;1;0;0;;0;0;0;;0;0;.125;.1666667
Jordan;JO;JOR;17-mars-20;1;0;0;0;0;0;0;1;1;0;1;;1;1;0;;0;0;.5;.1666667
Jordan;JO;JOR;18-mars-20;19;0;0;0;0;.5;1;1;1;0;1;;1;1;0;;1;0;.625;.4166667
Jordan;JO;JOR;19-mars-20;17;0;0;0;0;.5;1;1;1;0;1;;1;1;0;;1;0;.625;.4166667
Jordan;JO;JOR;20-mars-20;4;0;0;0;0;.5;1;1;1;0;1;;1;1;0;;1;0;.625;.4166667
Jordan;JO;JOR;21-mars-20;13;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;22-mars-20;15;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;23-mars-20;15;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;24-mars-20;13;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;25-mars-20;15;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;26-mars-20;26;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;27-mars-20;19;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;28-mars-20;40;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;29-mars-20;23;1;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;30-mars-20;24;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;31-mars-20;9;4;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;01apr2020;6;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;02apr2020;4;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;03apr2020;21;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;04apr2020;0;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;05apr2020;24;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;06apr2020;22;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;07apr2020;4;1;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;08apr2020;0;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;09apr2020;9;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;10apr2020;14;1;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;11apr2020;0;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;12apr2020;9;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;13apr2020;8;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Jordan;JO;JOR;14apr2020;2;0;0;0;0;.5;1;1;1;1;1;;1;1;1;;1;0;.875;.4166667
Japan;JP;JPN;31dec2019;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;01-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;02-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;03-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;04-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;05-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;06-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;07-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;08-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;09-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;10-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;11-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;12-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;13-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;14-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;15-janv-20;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;16-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;17-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;18-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;19-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;20-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;21-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;22-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;23-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;24-janv-20;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;25-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;26-janv-20;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;27-janv-20;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;28-janv-20;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;29-janv-20;3;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;30-janv-20;4;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;31-janv-20;3;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;01feb2020;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;02feb2020;4;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;03feb2020;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;04feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;05feb2020;5;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;06feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;07feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;08feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;09feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;10feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;11feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;12feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;13feb2020;4;1;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;14feb2020;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;15feb2020;8;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;16feb2020;14;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;17feb2020;7;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;18feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;19feb2020;7;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;20feb2020;18;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;21feb2020;9;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;22feb2020;12;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;23feb2020;27;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;24feb2020;12;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;25feb2020;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0
Japan;JP;JPN;26feb2020;20;0;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;27feb2020;22;2;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;28feb2020;24;0;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;29feb2020;20;0;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;01-mars-20;9;2;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;02-mars-20;15;1;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;03-mars-20;0;0;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;04-mars-20;14;0;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;05-mars-20;49;0;0;0;0;0;0;0;0;0;.5;;.5;0;.5;;0;0;.1875;0
Japan;JP;JPN;06-mars-20;32;0;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;07-mars-20;59;0;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;08-mars-20;47;0;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;09-mars-20;33;1;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;10-mars-20;26;2;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;11-mars-20;54;3;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;12-mars-20;51;3;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;13-mars-20;56;4;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;14-mars-20;62;2;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;15-mars-20;43;1;0;0;0;0;0;0;1;0;.5;;.5;0;.5;;0;0;.3125;0
Japan;JP;JPN;16-mars-20;34;2;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;17-mars-20;10;4;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;18-mars-20;5;0;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;19-mars-20;44;1;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;20-mars-20;77;4;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;21-mars-20;57;2;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;22-mars-20;39;1;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;23-mars-20;43;5;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;24-mars-20;39;1;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;25-mars-20;65;1;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;26-mars-20;75;2;0;1;1;.5;0;1;1;0;.5;;.5;0;.5;;0;0;.3125;.5833333
Japan;JP;JPN;27-mars-20;96;1;0;1;1;.5;0;1;1;0;.5;;.5;.5;.5;;0;0;.375;.5833333
Japan;JP;JPN;28-mars-20;135;3;0;1;1;.5;0;1;1;0;.5;;.5;.5;.5;;0;0;.375;.5833333
Japan;JP;JPN;29-mars-20;194;3;0;1;1;.5;0;1;1;0;.5;;.5;.5;.5;;0;0;.375;.5833333
Japan;JP;JPN;30-mars-20;173;2;0;1;1;.5;0;1;1;0;.5;;.5;.5;.5;;0;0;.375;.5833333
Japan;JP;JPN;31-mars-20;87;2;0;1;1;.5;0;1;1;0;.5;;.5;.5;.5;;0;0;.375;.5833333
Japan;JP;JPN;01apr2020;0;0;0;1;1;.5;0;1;1;0;.5;;.5;.5;.5;;0;0;.375;.5833333
